id;latitud;longitud;sec
AC_I;-22.428309;-68.926514;0
AC_I;-22.428626;-68.924687;1
AC_I;-22.42898;-68.924652;2
AC_I;-22.432434;-68.925341;3
AC_I;-22.433367;-68.925889;4
AC_I;-22.433107;-68.927265;5
AC_I;-22.43744;-68.928134;6
AC_I;-22.437302;-68.92979;7
AC_I;-22.43883;-68.93009;8
AC_I;-22.438446;-68.932371;9
AC_I;-22.438945;-68.932514;10
AC_I;-22.438388;-68.935659;11
AC_I;-22.439912;-68.935981;12
AC_I;-22.439691;-68.933431;13
AC_I;-22.439824;-68.932704;14
AC_I;-22.442659;-68.933337;15
AC_I;-22.44202;-68.937057;16
AC_I;-22.446643;-68.93801;17
AC_I;-22.447122;-68.934984;18
AC_I;-22.44406;-68.934359;19
AC_I;-22.445823;-68.924087;20
AC_I;-22.445616;-68.923485;21
AC_I;-22.446267;-68.919555;22
AC_I;-22.454347;-68.921882;23
AC_I;-22.452742;-68.929252;24
AC_I;-22.453061;-68.929826;25
AC_I;-22.4531;-68.930606;26
AC_I;-22.453507;-68.947613;27
AC_I;-22.45638;-68.947416;28
AC_I;-22.456316;-68.943868;29
AC_I;-22.463005;-68.943421;30
AC_I;-22.46281;-68.934822;31
AC_I;-22.465619;-68.935488;32
AC_I;-22.465539;-68.934171;33
AC_I;-22.465121;-68.933596;34
AC_I;-22.464937;-68.930567;35
AC_I;-22.460994;-68.930687;36
AC_I;-22.460565;-68.922863;37
AC_I;-22.458065;-68.922654;38
AC_I;-22.457221;-68.920724;39
AC_I;-22.458493;-68.920539;40
AC_I;-22.45982;-68.921337;41
AC_I;-22.46319;-68.9215;42
AC_I;-22.463018;-68.918843;43
AC_I;-22.465273;-68.917092;44
AC_I;-22.464446;-68.914061;45
AC_I;-22.463851;-68.91284;46
AC_I;-22.464461;-68.911716;47
AC_I;-22.463837;-68.909588;48
AC_I;-22.464105;-68.907044;49
AC_I;-22.462769;-68.906609;50
AC_R;-22.462769;-68.906609;0
AC_R;-22.464105;-68.907044;1
AC_R;-22.463837;-68.909588;2
AC_R;-22.464461;-68.911716;3
AC_R;-22.463851;-68.91284;4
AC_R;-22.464446;-68.914061;5
AC_R;-22.465273;-68.917092;6
AC_R;-22.463018;-68.918843;7
AC_R;-22.46319;-68.9215;8
AC_R;-22.45982;-68.921337;9
AC_R;-22.458493;-68.920539;10
AC_R;-22.457221;-68.920724;11
AC_R;-22.458791;-68.924773;12
AC_R;-22.459758;-68.928439;13
AC_R;-22.463316;-68.927683;14
AC_R;-22.463554;-68.930628;15
AC_R;-22.464937;-68.930567;16
AC_R;-22.465121;-68.933596;17
AC_R;-22.465539;-68.934171;18
AC_R;-22.465619;-68.935488;19
AC_R;-22.46281;-68.934822;20
AC_R;-22.463005;-68.943421;21
AC_R;-22.456316;-68.943868;22
AC_R;-22.45638;-68.947416;23
AC_R;-22.453578;-68.947606;24
AC_R;-22.453152;-68.929821;25
AC_R;-22.45328;-68.926526;26
AC_R;-22.454467;-68.921812;27
AC_R;-22.446268;-68.919454;28
AC_R;-22.445339;-68.92519;29
AC_R;-22.445495;-68.926024;30
AC_R;-22.44406;-68.934359;31
AC_R;-22.447122;-68.934984;32
AC_R;-22.446643;-68.93801;33
AC_R;-22.44202;-68.937057;34
AC_R;-22.442817;-68.932485;35
AC_R;-22.439975;-68.931931;36
AC_R;-22.439691;-68.933431;37
AC_R;-22.439912;-68.935981;38
AC_R;-22.437881;-68.935552;39
AC_R;-22.43883;-68.93009;40
AC_R;-22.437302;-68.92979;41
AC_R;-22.43744;-68.928134;42
AC_R;-22.433107;-68.927265;43
AC_R;-22.433367;-68.925889;44
AC_R;-22.432434;-68.925341;45
AC_R;-22.42898;-68.924652;46
AC_R;-22.428626;-68.924687;47
AC_R;-22.428309;-68.926514;48
AY1_I;-22.452742;-68.929252;0
AY1_I;-22.453061;-68.929826;1
AY1_I;-22.4531;-68.930606;2
AY1_I;-22.453507;-68.947613;3
AY1_I;-22.45638;-68.947416;4
AY1_I;-22.456316;-68.943868;5
AY1_I;-22.463005;-68.943421;6
AY1_I;-22.46281;-68.934822;7
AY1_I;-22.465619;-68.935488;8
AY1_I;-22.465539;-68.934171;9
AY1_I;-22.465121;-68.933596;10
AY1_I;-22.464937;-68.930567;11
AY1_I;-22.460994;-68.930687;12
AY1_I;-22.460565;-68.922863;13
AY1_I;-22.458028;-68.922587;14
AY1_I;-22.456252;-68.918327;15
AY1_I;-22.455647;-68.917816;16
AY1_I;-22.454275;-68.917511;17
AY1_I;-22.453916;-68.917179;18
AY1_I;-22.453186;-68.911071;19
AY1_I;-22.452382;-68.907502;20
AY1_I;-22.453346;-68.913307;21
AY1_I;-22.450888;-68.913765;22
AY1_I;-22.451232;-68.917005;23
AY1_I;-22.448171;-68.917539;24
AY1_I;-22.447781;-68.917242;25
AY1_I;-22.447742;-68.916887;26
AY1_I;-22.447183;-68.917009;27
AY1_I;-22.446211;-68.912084;28
AY1_R;-22.462843;-68.93611;0
AY1_R;-22.463005;-68.943421;1
AY1_R;-22.456316;-68.943868;2
AY1_R;-22.45638;-68.947416;3
AY1_R;-22.453578;-68.947606;4
AY1_R;-22.453152;-68.929821;5
AY1_R;-22.45328;-68.926526;6
AY1_R;-22.454467;-68.921812;7
AY1_R;-22.446268;-68.919454;8
AY1_R;-22.445339;-68.92519;9
AY1_R;-22.445495;-68.926024;10
AY1_R;-22.44406;-68.934359;11
AY1_R;-22.447122;-68.934984;12
AY1_R;-22.446643;-68.93801;13
AY1_R;-22.44202;-68.937057;14
AY1_R;-22.442817;-68.932485;15
AY1_R;-22.439975;-68.931931;16
AY1_R;-22.439691;-68.933431;17
AY1_R;-22.439912;-68.935981;18
AY1_R;-22.437881;-68.935552;19
AY1_R;-22.43883;-68.93009;20
AY1_R;-22.437302;-68.92979;21
AY1_R;-22.43744;-68.928134;22
AY1_R;-22.433107;-68.927265;23
AY1_R;-22.433367;-68.925889;24
AY1_R;-22.432434;-68.925341;25
AY1_R;-22.42898;-68.924652;26
AY1_R;-22.428626;-68.924687;27
AY1_R;-22.428309;-68.926514;28
A_I;-22.428309;-68.926514;0
A_I;-22.428626;-68.924687;1
A_I;-22.42898;-68.924652;2
A_I;-22.432434;-68.925341;3
A_I;-22.433367;-68.925889;4
A_I;-22.433107;-68.927265;5
A_I;-22.43744;-68.928134;6
A_I;-22.437302;-68.92979;7
A_I;-22.43883;-68.93009;8
A_I;-22.438446;-68.932371;9
A_I;-22.438945;-68.932514;10
A_I;-22.438388;-68.935659;11
A_I;-22.439912;-68.935981;12
A_I;-22.439691;-68.933431;13
A_I;-22.439824;-68.932704;14
A_I;-22.442659;-68.933337;15
A_I;-22.44202;-68.937057;16
A_I;-22.446643;-68.93801;17
A_I;-22.447122;-68.934984;18
A_I;-22.44406;-68.934359;19
A_I;-22.445823;-68.924087;20
A_I;-22.445616;-68.923485;21
A_I;-22.446267;-68.919555;22
A_I;-22.454347;-68.921882;23
A_I;-22.453204;-68.926532;24
A_I;-22.453273;-68.929347;25
A_I;-22.453061;-68.929826;26
A_I;-22.453507;-68.947613;27
A_I;-22.45638;-68.947416;28
A_I;-22.456316;-68.943868;29
A_I;-22.463005;-68.943421;30
A_I;-22.46281;-68.934822;31
A_I;-22.465619;-68.935488;32
A_I;-22.465539;-68.934171;33
A_I;-22.465121;-68.933596;34
A_I;-22.464937;-68.930567;35
A_I;-22.460994;-68.930687;36
A_I;-22.460565;-68.922863;37
A_I;-22.458028;-68.922587;38
A_I;-22.456252;-68.918327;39
A_I;-22.455647;-68.917816;40
A_I;-22.454275;-68.917511;41
A_I;-22.453916;-68.917179;42
A_I;-22.453186;-68.911071;43
A_I;-22.452382;-68.907502;44
A_I;-22.453346;-68.913307;45
A_I;-22.450888;-68.913765;46
A_I;-22.451232;-68.917005;47
A_I;-22.448171;-68.917539;48
A_I;-22.447781;-68.917242;49
A_I;-22.447742;-68.916887;50
A_I;-22.447183;-68.917009;51
A_I;-22.446211;-68.912084;52
A_R;-22.445258;-68.912344;0
A_R;-22.446172;-68.917093;1
A_R;-22.447677;-68.917209;2
A_R;-22.448171;-68.917539;3
A_R;-22.451796;-68.916916;4
A_R;-22.452899;-68.917682;5
A_R;-22.455647;-68.917816;6
A_R;-22.456252;-68.918327;7
A_R;-22.458065;-68.922654;8
A_R;-22.459758;-68.928439;9
A_R;-22.463316;-68.927683;10
A_R;-22.463554;-68.930628;11
A_R;-22.464937;-68.930567;12
A_R;-22.465121;-68.933596;13
A_R;-22.465539;-68.934171;14
A_R;-22.465619;-68.935488;15
A_R;-22.46281;-68.934822;16
A_R;-22.463005;-68.943421;17
A_R;-22.456316;-68.943868;18
A_R;-22.45638;-68.947416;19
A_R;-22.453578;-68.947606;20
A_R;-22.453152;-68.929821;21
A_R;-22.45328;-68.926526;22
A_R;-22.454467;-68.921812;23
A_R;-22.446268;-68.919454;24
A_R;-22.445339;-68.92519;25
A_R;-22.445495;-68.926024;26
A_R;-22.44406;-68.934359;27
A_R;-22.447122;-68.934984;28
A_R;-22.446643;-68.93801;29
A_R;-22.44202;-68.937057;30
A_R;-22.442817;-68.932485;31
A_R;-22.439975;-68.931931;32
A_R;-22.439691;-68.933431;33
A_R;-22.439912;-68.935981;34
A_R;-22.437881;-68.935552;35
A_R;-22.43883;-68.93009;36
A_R;-22.437302;-68.92979;37
A_R;-22.43744;-68.928134;38
A_R;-22.433107;-68.927265;39
A_R;-22.433367;-68.925889;40
A_R;-22.432434;-68.925341;41
A_R;-22.42898;-68.924652;42
A_R;-22.428626;-68.924687;43
A_R;-22.428309;-68.926514;44
B_I;-22.43649;-68.866944;0
B_I;-22.443768;-68.904806;1
B_I;-22.437095;-68.91204;2
B_I;-22.436483;-68.912304;3
B_I;-22.435065;-68.913913;4
B_I;-22.434513;-68.916328;5
B_I;-22.435025;-68.916558;6
B_I;-22.434333;-68.920212;7
B_I;-22.439143;-68.921249;8
B_I;-22.438271;-68.92635;9
B_I;-22.43944;-68.926587;10
B_I;-22.438686;-68.930864;11
B_I;-22.452463;-68.933703;12
B_I;-22.457788;-68.933694;13
B_I;-22.457706;-68.93127;14
B_I;-22.458721;-68.930824;15
B_I;-22.458203;-68.928839;16
B_I;-22.458918;-68.928646;17
B_I;-22.457896;-68.924835;18
B_I;-22.463267;-68.92447;19
B_I;-22.463316;-68.927683;20
B_I;-22.465521;-68.927543;21
B_I;-22.46895;-68.926517;22
B_I;-22.468922;-68.926017;23
B_I;-22.475439;-68.92821;24
B_I;-22.475283;-68.93391;25
B_I;-22.481074;-68.932092;26
B_I;-22.480377;-68.930634;27
B_R;-22.480377;-68.930634;0
B_R;-22.481074;-68.932092;1
B_R;-22.475283;-68.93391;2
B_R;-22.474317;-68.933894;3
B_R;-22.474499;-68.927796;4
B_R;-22.467193;-68.925284;5
B_R;-22.45682;-68.926184;6
B_R;-22.457591;-68.928989;7
B_R;-22.458203;-68.928839;8
B_R;-22.458721;-68.930824;9
B_R;-22.457706;-68.93127;10
B_R;-22.457783;-68.933613;11
B_R;-22.452467;-68.933628;12
B_R;-22.438698;-68.930798;13
B_R;-22.439462;-68.926485;14
B_R;-22.43838;-68.926116;15
B_R;-22.439217;-68.92136;16
B_R;-22.434333;-68.920212;17
B_R;-22.435025;-68.916558;18
B_R;-22.434513;-68.916328;19
B_R;-22.435065;-68.913913;20
B_R;-22.436483;-68.912304;21
B_R;-22.437095;-68.91204;22
B_R;-22.443862;-68.904716;23
B_R;-22.43656;-68.866944;24
C_I;-22.428309;-68.926514;0
C_I;-22.428626;-68.924687;1
C_I;-22.42898;-68.924652;2
C_I;-22.432434;-68.925341;3
C_I;-22.433367;-68.925889;4
C_I;-22.43301;-68.927855;5
C_I;-22.433715;-68.929029;6
C_I;-22.435333;-68.929386;7
C_I;-22.435608;-68.927773;8
C_I;-22.43744;-68.928134;9
C_I;-22.437302;-68.92979;10
C_I;-22.43883;-68.93009;11
C_I;-22.438446;-68.932371;12
C_I;-22.438945;-68.932514;13
C_I;-22.438388;-68.935659;14
C_I;-22.439912;-68.935981;15
C_I;-22.439691;-68.933431;16
C_I;-22.439824;-68.932704;17
C_I;-22.442659;-68.933337;18
C_I;-22.44202;-68.937057;19
C_I;-22.446643;-68.93801;20
C_I;-22.447122;-68.934984;21
C_I;-22.452124;-68.935997;22
C_I;-22.456127;-68.936105;23
C_I;-22.456105;-68.933787;24
C_I;-22.457788;-68.933694;25
C_I;-22.457735;-68.932302;26
C_I;-22.458803;-68.932274;27
C_I;-22.458721;-68.930824;28
C_I;-22.460994;-68.930687;29
C_I;-22.460659;-68.924624;30
C_I;-22.464929;-68.924367;31
C_I;-22.464667;-68.92305;32
C_I;-22.464252;-68.923033;33
C_I;-22.46432;-68.921875;34
C_I;-22.46319;-68.9215;35
C_I;-22.462959;-68.919691;36
C_I;-22.463228;-68.91853;37
C_I;-22.465273;-68.917092;38
C_I;-22.464446;-68.914061;39
C_I;-22.463851;-68.91284;40
C_I;-22.464461;-68.911716;41
C_I;-22.463874;-68.909869;42
C_I;-22.463846;-68.908865;43
C_I;-22.464105;-68.907044;44
C_I;-22.464985;-68.904892;45
C_I;-22.46686;-68.902607;46
C_I;-22.468104;-68.900502;47
C_I;-22.470433;-68.900946;48
C_I;-22.474327;-68.902213;49
C_I;-22.475072;-68.902687;50
C_I;-22.478141;-68.906186;51
C_I;-22.477012;-68.907133;52
C_I;-22.476964;-68.90769;53
C_I;-22.480294;-68.91292;54
C_I;-22.481929;-68.9139;55
C_I;-22.482561;-68.913257;56
C_I;-22.485264;-68.916461;57
C_I;-22.485443;-68.917455;58
C_I;-22.487514;-68.919844;59
C_I;-22.487619;-68.92027;60
C_I;-22.489018;-68.920404;61
C_I;-22.489786;-68.919563;62
C_I;-22.490513;-68.920514;63
C_R;-22.490513;-68.920514;0
C_R;-22.487619;-68.92027;1
C_R;-22.487514;-68.919844;2
C_R;-22.485443;-68.917455;3
C_R;-22.485264;-68.916461;4
C_R;-22.482561;-68.913257;5
C_R;-22.481929;-68.9139;6
C_R;-22.480294;-68.91292;7
C_R;-22.476964;-68.90769;8
C_R;-22.477012;-68.907133;9
C_R;-22.478141;-68.906186;10
C_R;-22.475072;-68.902687;11
C_R;-22.474327;-68.902213;12
C_R;-22.470433;-68.900946;13
C_R;-22.468104;-68.900502;14
C_R;-22.46686;-68.902607;15
C_R;-22.465142;-68.904595;16
C_R;-22.464105;-68.907044;17
C_R;-22.463837;-68.909588;18
C_R;-22.464461;-68.911716;19
C_R;-22.463851;-68.91284;20
C_R;-22.464446;-68.914061;21
C_R;-22.465273;-68.917092;22
C_R;-22.463228;-68.91853;23
C_R;-22.462935;-68.919174;24
C_R;-22.46319;-68.9215;25
C_R;-22.46432;-68.921875;26
C_R;-22.464252;-68.923033;27
C_R;-22.467958;-68.923187;28
C_R;-22.469011;-68.92556;29
C_R;-22.468972;-68.925921;30
C_R;-22.467193;-68.925284;31
C_R;-22.459112;-68.925962;32
C_R;-22.46033;-68.9307;33
C_R;-22.458721;-68.930824;34
C_R;-22.458803;-68.932274;35
C_R;-22.457735;-68.932302;36
C_R;-22.457783;-68.933613;37
C_R;-22.456105;-68.9337;38
C_R;-22.456127;-68.936105;39
C_R;-22.452124;-68.935997;40
C_R;-22.447122;-68.934984;41
C_R;-22.446643;-68.93801;42
C_R;-22.44202;-68.937057;43
C_R;-22.442817;-68.932485;44
C_R;-22.439975;-68.931931;45
C_R;-22.439691;-68.933431;46
C_R;-22.439912;-68.935981;47
C_R;-22.437881;-68.935552;48
C_R;-22.43883;-68.93009;49
C_R;-22.437302;-68.92979;50
C_R;-22.43744;-68.928134;51
C_R;-22.435608;-68.927773;52
C_R;-22.435333;-68.929386;53
C_R;-22.433715;-68.929029;54
C_R;-22.43301;-68.927855;55
C_R;-22.433367;-68.925889;56
C_R;-22.432434;-68.925341;57
C_R;-22.42898;-68.924652;58
C_R;-22.428626;-68.924687;59
C_R;-22.428309;-68.926514;60
D_I;-22.43649;-68.866944;0
D_I;-22.443768;-68.904806;1
D_I;-22.437095;-68.91204;2
D_I;-22.436483;-68.912304;3
D_I;-22.435065;-68.913913;4
D_I;-22.434495;-68.916421;5
D_I;-22.435025;-68.916558;6
D_I;-22.433831;-68.923302;7
D_I;-22.438611;-68.924243;8
D_I;-22.438271;-68.92635;9
D_I;-22.453273;-68.929347;10
D_I;-22.456131;-68.929319;11
D_I;-22.458918;-68.928646;12
D_I;-22.457896;-68.924835;13
D_I;-22.463267;-68.92447;14
D_I;-22.463316;-68.927683;15
D_I;-22.465521;-68.927543;16
D_I;-22.46895;-68.926517;17
D_I;-22.468922;-68.926017;18
D_I;-22.480719;-68.929969;19
D_R;-22.480737;-68.929894;0
D_R;-22.467193;-68.925284;1
D_R;-22.45682;-68.926184;2
D_R;-22.457591;-68.928989;3
D_R;-22.45638;-68.929236;4
D_R;-22.453275;-68.929274;5
D_R;-22.438432;-68.926278;6
D_R;-22.438716;-68.924251;7
D_R;-22.433831;-68.923302;8
D_R;-22.435025;-68.916558;9
D_R;-22.434513;-68.916328;10
D_R;-22.435065;-68.913913;11
D_R;-22.436483;-68.912304;12
D_R;-22.437095;-68.91204;13
D_R;-22.443862;-68.904716;14
D_R;-22.43656;-68.866944;15
E_I;-22.43649;-68.866944;0
E_I;-22.443768;-68.904806;1
E_I;-22.437095;-68.91204;2
E_I;-22.436483;-68.912304;3
E_I;-22.435065;-68.913913;4
E_I;-22.434495;-68.916421;5
E_I;-22.435025;-68.916558;6
E_I;-22.433831;-68.923302;7
E_I;-22.440462;-68.92459;8
E_I;-22.441087;-68.924317;9
E_I;-22.44682;-68.92547;10
E_I;-22.447676;-68.919963;11
E_I;-22.454347;-68.921882;12
E_I;-22.453204;-68.926532;13
E_I;-22.45682;-68.926184;14
E_I;-22.456499;-68.925003;15
E_I;-22.458791;-68.924773;16
E_I;-22.459758;-68.928439;17
E_I;-22.462019;-68.927899;18
